aprueba,created_at
TRUE,8:36:58 PM
FALSE,3:07:07 PM
TRUE,3:14:01 PM
TRUE,3:25:10 PM
TRUE,4:42:52 PM
TRUE,5:13:49 PM
TRUE,5:16:52 PM
TRUE,6:43:28 PM
FALSE,6:55:57 PM
TRUE,7:26:12 PM
TRUE,7:35:28 PM
TRUE,7:48:31 PM
TRUE,3:15:26 AM
TRUE,8:05:24 PM
TRUE,9:41:07 PM
TRUE,9:48:18 PM
TRUE,10:00:12 PM
TRUE,10:22:08 PM
TRUE,3:17:07 AM
TRUE,11:36:45 PM
TRUE,10:31:18 AM
TRUE,4:55:46 PM
TRUE,8:28:12 PM
TRUE,10:01:27 PM
FALSE,12:01:44 PM
TRUE,1:31:09 PM
TRUE,2:05:05 PM
TRUE,6:11:11 PM
TRUE,2:28:01 PM
TRUE,3:42:54 PM
FALSE,3:46:04 PM
FALSE,3:57:21 PM
FALSE,6:03:13 PM
TRUE,4:47:29 PM
TRUE,5:44:52 PM
TRUE,5:55:34 PM
TRUE,5:59:11 PM
TRUE,6:49:34 PM
TRUE,7:04:33 PM
FALSE,10:17:16 PM
TRUE,10:23:15 PM
FALSE,8:10:18 PM
TRUE,8:43:12 PM
TRUE,8:53:41 PM
TRUE,10:26:43 PM
TRUE,10:32:08 PM
TRUE,10:40:29 PM
TRUE,10:37:51 PM
TRUE,11:04:49 PM
TRUE,11:08:38 PM
TRUE,11:11:20 PM
TRUE,9:00:13 AM
TRUE,9:28:37 AM
TRUE,9:19:55 AM
FALSE,11:29:31 AM
TRUE,11:35:37 AM
TRUE,12:03:36 PM
TRUE,12:51:19 PM
FALSE,2:37:37 PM
FALSE,2:46:16 PM
TRUE,3:15:37 PM
TRUE,4:47:04 PM
TRUE,4:30:51 PM
TRUE,4:43:01 PM
TRUE,5:06:30 PM
FALSE,5:57:28 PM
FALSE,6:07:17 PM
TRUE,6:17:48 PM
FALSE,7:10:29 PM
FALSE,7:13:25 PM
FALSE,8:26:51 PM
TRUE,8:31:12 PM
FALSE,8:32:51 PM
FALSE,8:45:35 PM
TRUE,8:54:14 PM
TRUE,9:02:30 PM
FALSE,9:09:41 PM
FALSE,9:11:29 PM
TRUE,9:41:07 PM
FALSE,9:48:14 PM
FALSE,9:54:09 PM
FALSE,9:13:36 PM
TRUE,12:32:42 AM
TRUE,12:35:15 AM
TRUE,8:47:12 PM
TRUE,12:37:38 AM
TRUE,1:05:33 AM
TRUE,8:20:07 AM
TRUE,9:16:06 AM
TRUE,3:18:22 AM
FALSE,12:14:12 PM
TRUE,7:46:28 PM
TRUE,12:18:26 PM
TRUE,12:22:30 PM
TRUE,1:14:16 PM
FALSE,12:38:11 PM
TRUE,2:41:43 PM
FALSE,2:52:41 PM
TRUE,3:07:27 PM
TRUE,3:10:19 PM
TRUE,3:56:32 PM
FALSE,4:16:46 PM
TRUE,7:20:42 PM
FALSE,8:07:08 PM
TRUE,8:37:30 PM
TRUE,11:07:22 PM
TRUE,8:24:38 PM
TRUE,3:36:07 PM
TRUE,5:11:15 PM
TRUE,5:16:26 PM
TRUE,5:34:12 PM
TRUE,6:14:29 PM
TRUE,6:02:23 PM
TRUE,6:21:05 PM
TRUE,7:20:57 PM
TRUE,7:24:30 PM
TRUE,7:26:24 PM
TRUE,7:27:47 PM
TRUE,7:44:04 PM
TRUE,8:45:50 PM
TRUE,8:50:47 PM
FALSE,1:43:29 PM
FALSE,1:48:12 PM
TRUE,1:49:25 PM
TRUE,1:51:26 PM
FALSE,1:55:07 PM
TRUE,2:31:05 PM
TRUE,12:36:04 PM
TRUE,12:38:52 PM
TRUE,12:46:44 PM
TRUE,1:12:42 PM
TRUE,12:51:17 PM
TRUE,1:59:31 PM
FALSE,3:41:41 PM
TRUE,7:04:49 PM
TRUE,7:09:59 PM
TRUE,7:12:41 PM
TRUE,7:16:19 PM
TRUE,7:46:10 PM
FALSE,7:59:10 PM
TRUE,8:24:58 PM
TRUE,8:33:36 PM
TRUE,9:08:01 PM
FALSE,2:08:07 PM
FALSE,2:41:02 PM
TRUE,10:20:04 PM
TRUE,11:13:05 PM
FALSE,8:22:12 AM
TRUE,8:34:07 AM
TRUE,8:40:59 AM
TRUE,9:31:43 AM
FALSE,5:23:49 PM
FALSE,9:47:17 AM
TRUE,5:11:24 PM
TRUE,9:15:29 PM
TRUE,9:13:41 AM
TRUE,8:16:41 PM
FALSE,7:17:34 PM
TRUE,10:54:47 PM
TRUE,11:34:58 PM
FALSE,8:54:20 AM
TRUE,10:09:01 AM
TRUE,12:24:50 PM
TRUE,12:32:07 PM
TRUE,12:38:49 PM
TRUE,12:51:38 PM
TRUE,1:18:40 PM
TRUE,1:23:40 PM
TRUE,1:31:58 PM
TRUE,10:23:01 AM
FALSE,2:38:37 PM
FALSE,3:03:48 PM
TRUE,3:29:30 PM
TRUE,3:48:23 PM
FALSE,3:59:21 PM
TRUE,4:16:25 PM
TRUE,7:28:54 PM
TRUE,9:23:44 PM
FALSE,9:30:44 PM
TRUE,9:34:34 PM
FALSE,11:00:22 PM
FALSE,10:04:55 AM
TRUE,2:00:09 PM
TRUE,2:15:58 PM
TRUE,3:55:26 PM
FALSE,2:26:39 PM
TRUE,4:10:52 PM
TRUE,7:32:09 PM
TRUE,9:10:20 PM
TRUE,10:19:04 PM
TRUE,10:00:16 AM
TRUE,8:52:35 PM
TRUE,7:56:44 PM
TRUE,8:14:22 PM
TRUE,8:17:27 PM
TRUE,8:18:23 PM
TRUE,8:23:46 PM
TRUE,8:23:57 PM
TRUE,8:42:41 PM
FALSE,8:45:49 PM
FALSE,8:50:27 PM
TRUE,9:02:13 PM
FALSE,9:15:55 PM
TRUE,9:28:21 PM
TRUE,9:40:01 PM
TRUE,9:40:51 PM
FALSE,10:04:18 PM
FALSE,10:13:31 PM
FALSE,10:17:39 PM
TRUE,11:09:08 PM
TRUE,12:57:08 AM
TRUE,10:40:20 PM
TRUE,11:04:34 PM
TRUE,11:14:17 PM
FALSE,11:16:55 PM
TRUE,11:30:27 PM
TRUE,12:28:16 AM
TRUE,12:52:09 AM
FALSE,1:16:28 AM
TRUE,1:18:37 AM
TRUE,1:23:58 AM
TRUE,6:21:47 AM
FALSE,12:24:23 PM
TRUE,1:13:54 PM
FALSE,1:21:30 PM
TRUE,1:54:24 PM
TRUE,2:01:27 PM
TRUE,2:10:35 PM
TRUE,2:16:41 PM
FALSE,3:21:38 PM
FALSE,3:45:35 PM
TRUE,4:25:11 PM
FALSE,5:38:15 PM
TRUE,5:41:37 PM
TRUE,5:42:52 PM
TRUE,10:24:36 AM
FALSE,7:00:59 PM
TRUE,7:07:50 PM
TRUE,7:12:13 PM
FALSE,10:25:43 AM
FALSE,7:24:11 PM
TRUE,7:28:06 PM
TRUE,7:32:04 PM
FALSE,8:27:06 PM
TRUE,10:53:22 PM
FALSE,6:35:22 PM
FALSE,10:55:14 PM
TRUE,12:51:51 AM
TRUE,11:05:30 AM
FALSE,2:34:15 PM
FALSE,4:04:16 PM
TRUE,11:59:54 AM
TRUE,6:35:28 PM
FALSE,1:55:41 PM
FALSE,2:10:30 PM
FALSE,6:49:57 PM
TRUE,9:34:43 PM
FALSE,4:03:54 PM
TRUE,12:08:19 AM
FALSE,9:35:14 AM
TRUE,7:07:05 PM
TRUE,9:50:46 AM
FALSE,10:08:01 AM
TRUE,10:14:15 AM
TRUE,10:17:04 AM
TRUE,10:20:10 AM
FALSE,11:10:38 AM
FALSE,6:48:23 PM
TRUE,9:00:36 PM
TRUE,9:09:43 PM
TRUE,10:01:56 PM
TRUE,11:02:11 PM
FALSE,11:05:11 PM
TRUE,7:41:18 AM
TRUE,5:50:05 PM
TRUE,6:16:15 PM
FALSE,6:14:40 PM
TRUE,6:25:50 PM
FALSE,6:30:02 PM
TRUE,6:32:38 PM
TRUE,6:35:14 PM
TRUE,6:37:56 PM
FALSE,10:20:53 PM
FALSE,6:47:03 PM
FALSE,7:26:53 PM
TRUE,7:30:06 PM
TRUE,7:52:15 PM
TRUE,8:46:20 PM
TRUE,8:53:56 PM
TRUE,9:06:49 PM
FALSE,9:10:23 PM
TRUE,9:12:56 PM
TRUE,9:42:54 PM
TRUE,9:53:28 PM
TRUE,9:57:18 PM
TRUE,10:06:18 PM
TRUE,10:13:43 PM
TRUE,10:14:50 PM
TRUE,10:24:58 PM
FALSE,10:26:59 PM
TRUE,10:43:19 PM
TRUE,10:46:20 PM
FALSE,11:01:42 PM
TRUE,10:39:20 PM
FALSE,9:22:01 AM
TRUE,9:27:07 AM
TRUE,1:04:54 PM
TRUE,1:08:34 PM
TRUE,7:39:07 PM
TRUE,7:45:17 PM
FALSE,7:48:55 PM
FALSE,7:51:40 PM
TRUE,2:22:12 PM
TRUE,7:55:06 PM
TRUE,9:51:57 PM
TRUE,11:28:35 PM
TRUE,11:34:07 PM
TRUE,6:58:20 PM
TRUE,7:19:15 PM
TRUE,8:23:15 PM
TRUE,10:30:37 PM
TRUE,10:35:31 PM
TRUE,10:11:36 AM
TRUE,9:53:10 AM
TRUE,10:03:14 AM
FALSE,10:50:20 AM
TRUE,11:30:16 AM
FALSE,11:53:18 AM
TRUE,12:03:42 PM
TRUE,12:52:42 PM
FALSE,12:57:19 PM
TRUE,1:49:02 PM
TRUE,1:49:57 PM
TRUE,1:59:18 PM
FALSE,2:05:46 PM
TRUE,2:30:24 PM
FALSE,2:33:44 PM
FALSE,2:24:30 PM
TRUE,2:38:37 PM
TRUE,2:39:20 PM
TRUE,3:00:48 PM
TRUE,3:01:37 PM
TRUE,3:03:51 PM
FALSE,3:04:33 PM
TRUE,3:09:34 PM
TRUE,3:12:15 PM
TRUE,3:05:05 PM
TRUE,3:41:00 PM
TRUE,3:54:31 PM
TRUE,5:03:54 PM
TRUE,5:14:50 PM
TRUE,5:25:51 PM
TRUE,5:40:22 PM
TRUE,5:41:16 PM
TRUE,5:44:44 PM
FALSE,5:47:39 PM
FALSE,7:57:38 PM
TRUE,6:19:03 PM
TRUE,6:48:25 PM
TRUE,6:49:02 PM
FALSE,7:09:37 PM
FALSE,7:18:43 PM
FALSE,7:20:05 PM
TRUE,7:29:35 PM
TRUE,7:48:40 PM
TRUE,8:34:31 PM
TRUE,9:07:22 PM
TRUE,10:09:59 PM
TRUE,10:15:51 PM
TRUE,10:17:41 PM
FALSE,10:21:32 PM
TRUE,10:23:30 PM
TRUE,10:23:33 PM
FALSE,10:25:29 PM
TRUE,10:28:16 PM
TRUE,10:30:08 PM
TRUE,10:32:48 PM
TRUE,10:33:36 PM
FALSE,11:23:30 PM
FALSE,11:55:06 PM
TRUE,1:05:53 AM
TRUE,3:30:31 AM
TRUE,3:31:39 AM
FALSE,8:48:48 AM
FALSE,8:49:56 AM
TRUE,9:30:05 AM
TRUE,9:42:40 AM
TRUE,9:49:06 AM
TRUE,3:51:52 PM
TRUE,4:00:50 PM
TRUE,4:08:44 PM
TRUE,6:44:15 PM
FALSE,7:19:00 PM
TRUE,7:25:39 PM
FALSE,7:35:58 PM
FALSE,7:31:40 PM
FALSE,7:43:39 PM
TRUE,7:45:24 PM
TRUE,8:12:10 PM
TRUE,1:55:12 AM
TRUE,1:31:52 AM
TRUE,1:37:14 AM
TRUE,1:38:16 AM
TRUE,1:44:09 AM
TRUE,1:47:12 AM
TRUE,10:38:12 PM
TRUE,12:44:58 PM
TRUE,9:25:05 PM
TRUE,11:09:00 AM
FALSE,12:52:52 AM
TRUE,5:41:24 PM
FALSE,5:58:23 PM
TRUE,7:49:29 PM
FALSE,8:02:09 PM
TRUE,9:35:41 PM
TRUE,10:01:49 PM
TRUE,10:18:26 PM
FALSE,10:05:56 AM
TRUE,9:12:22 PM
TRUE,9:16:36 PM
TRUE,7:23:34 AM
FALSE,3:01:22 PM
TRUE,4:01:38 PM
TRUE,12:12:14 AM
TRUE,8:12:35 PM
TRUE,8:41:42 PM
TRUE,9:36:08 PM
FALSE,11:35:05 AM
FALSE,11:36:13 AM
TRUE,11:52:03 AM
TRUE,11:55:25 AM
FALSE,11:24:26 PM
FALSE,11:32:04 PM
FALSE,11:54:55 PM
TRUE,10:10:26 AM
TRUE,10:12:34 AM
TRUE,5:20:11 PM
TRUE,5:26:11 PM
TRUE,7:09:51 PM
TRUE,7:51:00 PM
TRUE,8:50:41 PM
FALSE,2:03:24 PM
TRUE,3:46:53 PM
TRUE,3:53:34 PM
TRUE,4:01:27 PM
TRUE,4:48:21 PM
TRUE,5:55:48 PM
FALSE,6:02:53 PM
TRUE,6:08:34 PM
TRUE,7:33:50 PM
TRUE,7:36:02 PM
TRUE,9:50:12 PM
TRUE,9:56:05 PM
TRUE,10:16:37 PM
TRUE,10:20:07 PM
FALSE,10:23:50 PM
FALSE,10:27:14 PM
FALSE,10:32:39 PM
TRUE,10:39:36 PM
TRUE,10:49:01 PM
TRUE,11:25:21 PM
FALSE,1:07:59 PM
TRUE,1:36:20 PM
TRUE,12:32:11 PM
TRUE,12:34:46 PM
FALSE,12:42:13 PM
TRUE,1:04:57 PM
TRUE,1:43:28 PM
FALSE,1:47:36 PM
FALSE,2:27:41 PM
TRUE,5:30:33 PM
TRUE,10:24:29 PM
TRUE,10:34:34 PM
FALSE,10:41:40 PM
FALSE,7:09:48 PM
TRUE,7:58:06 PM
TRUE,8:03:43 PM
TRUE,8:38:54 PM
TRUE,11:56:40 PM
FALSE,12:06:26 AM
TRUE,12:11:14 AM
TRUE,12:39:36 AM
TRUE,9:50:32 AM
TRUE,10:27:10 AM
TRUE,10:35:36 AM
FALSE,10:37:33 AM
TRUE,10:44:30 AM
FALSE,11:00:55 AM
TRUE,11:55:10 AM
TRUE,12:10:12 PM
TRUE,12:42:27 PM
TRUE,2:15:26 PM
TRUE,2:18:08 PM
TRUE,2:30:13 PM
FALSE,2:32:15 PM
TRUE,2:33:29 PM
TRUE,2:35:48 PM
TRUE,2:39:31 PM
FALSE,2:42:52 PM
TRUE,2:44:18 PM
FALSE,2:49:01 PM
TRUE,2:51:15 PM
FALSE,2:59:53 PM
FALSE,3:01:50 PM
FALSE,3:07:06 PM
FALSE,3:13:28 PM
FALSE,3:18:21 PM
TRUE,3:23:26 PM
TRUE,3:30:25 PM
TRUE,3:44:23 PM
TRUE,3:45:26 PM
TRUE,6:14:10 PM
TRUE,6:17:03 PM
TRUE,11:08:50 PM
TRUE,6:39:52 PM
TRUE,6:42:50 PM
TRUE,8:02:54 PM
FALSE,8:31:44 PM
TRUE,8:35:48 PM
TRUE,8:44:13 PM
TRUE,8:49:32 PM
FALSE,9:25:02 PM
TRUE,9:27:51 PM
TRUE,9:29:57 PM
TRUE,9:33:03 PM
TRUE,9:18:59 PM
TRUE,9:12:14 PM
TRUE,9:39:39 PM
TRUE,9:40:55 PM
TRUE,9:43:01 PM
TRUE,9:44:29 PM
TRUE,9:52:56 PM
TRUE,9:54:03 PM
TRUE,9:51:05 PM
TRUE,9:57:52 PM
TRUE,9:58:57 PM
TRUE,10:01:57 PM
TRUE,10:03:58 PM
FALSE,10:18:20 PM
TRUE,10:34:52 PM
TRUE,10:36:19 PM
FALSE,10:37:41 PM
TRUE,10:41:27 PM
TRUE,10:46:02 PM
TRUE,10:46:44 PM
TRUE,10:50:59 PM
TRUE,10:54:36 PM
FALSE,10:58:14 PM
TRUE,11:10:24 PM
TRUE,11:12:05 PM
TRUE,11:26:43 PM
TRUE,12:48:25 AM
FALSE,7:15:45 AM
TRUE,8:24:26 AM
FALSE,8:32:26 AM
TRUE,8:37:37 AM
FALSE,8:52:20 AM
TRUE,9:40:32 AM
TRUE,9:54:47 AM
TRUE,9:58:48 AM
FALSE,10:48:37 PM
FALSE,10:42:29 AM
TRUE,10:44:55 AM
TRUE,12:11:47 PM
TRUE,12:27:32 PM
TRUE,12:49:26 PM
TRUE,2:05:34 PM
TRUE,2:09:53 PM
TRUE,2:18:42 PM
TRUE,5:39:06 PM
FALSE,4:15:51 PM
FALSE,4:51:14 PM
TRUE,8:35:20 PM
FALSE,10:17:42 PM
FALSE,10:37:51 PM
TRUE,10:53:36 PM
TRUE,11:04:37 PM
TRUE,11:07:26 PM
TRUE,11:10:51 PM
TRUE,11:12:29 PM
TRUE,2:31:52 PM
TRUE,11:27:24 PM
TRUE,11:29:52 PM
TRUE,11:35:03 PM
TRUE,11:41:17 PM
FALSE,12:02:50 AM
TRUE,12:34:48 AM
TRUE,1:45:21 AM
FALSE,1:58:10 AM
TRUE,2:03:35 AM
FALSE,3:04:23 AM
TRUE,3:56:10 AM
TRUE,7:47:25 AM
FALSE,9:16:06 PM
TRUE,9:06:42 AM
TRUE,2:49:11 PM
TRUE,12:24:17 PM
FALSE,1:26:23 PM
TRUE,1:33:43 PM
FALSE,2:22:21 PM
FALSE,2:53:41 PM
TRUE,2:55:43 PM
TRUE,2:58:26 PM
TRUE,3:01:27 PM
FALSE,3:05:55 PM
FALSE,7:02:36 PM
TRUE,7:53:41 PM
FALSE,8:05:08 PM
TRUE,8:58:50 PM
TRUE,9:46:22 PM
FALSE,9:50:03 PM
TRUE,10:00:29 PM
TRUE,10:33:59 PM
TRUE,11:28:36 PM
FALSE,10:02:29 AM
FALSE,11:45:06 PM
FALSE,12:37:37 AM
TRUE,12:53:05 AM
FALSE,8:06:46 AM
FALSE,9:38:31 AM
TRUE,9:46:01 AM
TRUE,9:52:30 AM
TRUE,10:00:02 AM
TRUE,4:58:42 PM
TRUE,9:00:07 PM
TRUE,1:17:33 PM
TRUE,2:19:29 PM
FALSE,11:30:55 PM
TRUE,11:08:43 PM
FALSE,11:36:57 PM
TRUE,4:56:44 PM
TRUE,11:26:15 AM
TRUE,11:35:47 AM
TRUE,11:47:39 AM
TRUE,11:46:55 PM
TRUE,8:54:59 AM
TRUE,4:09:19 PM
TRUE,5:52:03 PM
TRUE,6:56:55 PM
TRUE,7:08:58 PM
TRUE,7:39:19 PM
TRUE,7:43:08 PM
FALSE,7:47:01 PM
FALSE,8:19:11 PM
FALSE,12:50:23 AM
TRUE,2:29:29 PM
TRUE,2:33:21 PM
TRUE,5:03:16 PM
TRUE,5:07:53 PM
TRUE,8:10:26 PM
TRUE,8:20:33 PM
FALSE,8:29:45 PM
TRUE,8:40:02 PM
TRUE,9:44:27 PM
TRUE,10:23:27 PM
TRUE,7:43:28 AM
TRUE,11:42:13 PM
FALSE,12:59:11 PM
FALSE,7:02:16 AM
TRUE,7:05:30 AM
TRUE,6:54:17 PM
FALSE,6:01:52 PM
FALSE,1:01:16 PM
TRUE,5:09:27 PM
TRUE,6:41:03 PM
TRUE,6:47:12 PM
TRUE,6:50:11 PM
TRUE,9:17:25 PM
FALSE,11:25:11 PM
TRUE,9:23:39 AM
TRUE,12:06:12 PM
TRUE,12:09:47 PM
TRUE,12:12:32 PM
TRUE,12:14:46 PM
FALSE,12:45:22 PM
FALSE,12:51:57 PM
FALSE,1:30:44 PM
TRUE,7:49:04 PM
TRUE,6:39:34 PM
FALSE,6:44:28 PM
TRUE,6:55:30 PM
TRUE,7:35:59 PM
FALSE,7:16:46 PM
FALSE,8:07:14 PM
TRUE,10:17:11 AM
TRUE,10:14:14 AM
FALSE,11:28:54 AM
TRUE,7:13:11 PM
FALSE,10:26:35 PM
FALSE,10:29:00 PM
TRUE,10:33:13 PM
TRUE,10:37:12 PM
TRUE,8:49:37 PM
TRUE,9:58:42 PM
TRUE,9:01:17 AM
TRUE,12:11:44 PM
TRUE,2:04:14 PM
TRUE,2:18:40 PM
TRUE,6:10:58 PM
TRUE,1:21:55 AM
FALSE,1:07:07 PM
FALSE,12:55:28 PM
TRUE,3:58:41 AM
FALSE,8:03:56 AM
TRUE,9:14:56 PM
FALSE,1:25:17 PM
FALSE,1:56:49 PM
TRUE,1:59:09 PM
TRUE,7:28:23 PM
TRUE,2:00:57 PM
TRUE,12:23:30 AM
TRUE,8:53:10 PM
TRUE,12:50:35 PM
TRUE,8:58:28 PM
TRUE,10:02:54 PM
TRUE,10:31:24 PM
TRUE,12:49:53 PM
TRUE,12:55:49 PM
TRUE,12:51:35 PM
TRUE,1:13:50 PM
TRUE,12:36:14 PM
TRUE,1:06:34 PM
TRUE,12:41:30 PM
TRUE,1:02:30 PM
TRUE,1:30:55 PM
FALSE,1:43:47 PM
TRUE,1:45:30 PM
TRUE,1:50:30 PM
TRUE,1:54:54 PM
FALSE,1:51:53 PM
TRUE,2:29:50 PM
FALSE,2:51:01 PM
TRUE,3:12:41 PM
TRUE,2:06:41 PM
TRUE,2:23:02 PM
TRUE,3:15:54 PM
TRUE,3:26:59 PM
TRUE,3:39:05 PM
FALSE,2:51:18 PM
TRUE,3:19:36 PM
FALSE,2:46:01 PM
FALSE,3:33:16 PM
TRUE,2:28:40 PM
TRUE,2:57:02 PM
TRUE,3:15:07 PM
TRUE,7:05:33 PM
FALSE,4:11:14 PM
TRUE,4:16:07 PM
TRUE,5:30:27 PM
TRUE,6:40:04 PM
TRUE,10:00:43 PM
TRUE,10:23:53 PM
FALSE,7:45:15 PM
FALSE,9:08:17 PM
TRUE,10:40:02 PM
TRUE,10:52:28 PM
TRUE,2:01:41 AM
TRUE,10:23:16 PM
TRUE,10:54:56 PM
TRUE,10:03:59 PM
TRUE,10:06:15 PM
TRUE,10:49:01 PM
TRUE,10:52:11 PM
TRUE,11:11:28 PM
TRUE,11:17:43 PM
TRUE,11:19:41 PM
TRUE,12:05:35 AM
TRUE,12:21:47 AM
TRUE,12:27:07 AM
TRUE,2:08:13 AM
TRUE,10:37:47 AM
TRUE,10:46:37 AM
TRUE,11:04:30 AM
TRUE,11:20:49 AM
FALSE,12:37:07 PM
TRUE,2:18:17 AM
TRUE,9:33:53 AM
TRUE,10:38:17 AM
TRUE,10:43:49 AM
TRUE,11:11:32 AM
TRUE,11:16:21 AM
TRUE,9:27:30 AM
TRUE,9:45:35 AM
FALSE,10:50:56 AM
TRUE,8:29:22 AM
TRUE,9:10:49 AM
TRUE,10:35:29 AM
TRUE,10:39:39 AM
TRUE,11:02:32 AM
FALSE,11:12:30 AM
TRUE,8:36:06 AM
TRUE,10:53:58 AM
TRUE,11:35:20 AM
TRUE,11:48:46 AM
TRUE,12:48:44 PM
TRUE,3:11:55 PM
TRUE,12:30:33 PM
TRUE,12:52:43 PM
FALSE,12:20:51 PM
FALSE,2:07:34 PM
FALSE,11:48:53 AM
FALSE,12:16:22 PM
TRUE,12:41:04 PM
TRUE,7:28:08 PM
TRUE,3:50:39 PM
TRUE,6:51:44 PM
TRUE,1:11:48 PM
TRUE,10:23:57 PM
TRUE,11:54:21 AM
TRUE,11:58:49 AM
TRUE,12:01:05 PM
TRUE,12:14:37 PM
FALSE,12:03:29 PM
TRUE,1:33:06 PM
TRUE,1:35:07 PM
TRUE,2:15:33 PM
TRUE,12:48:55 PM
TRUE,1:14:30 PM
FALSE,1:57:09 PM
TRUE,4:25:50 PM
TRUE,5:14:52 PM
TRUE,5:18:12 PM
TRUE,3:10:47 PM
TRUE,3:47:55 PM
TRUE,4:26:36 PM
TRUE,4:17:00 PM
TRUE,6:06:40 PM
TRUE,9:00:11 PM
TRUE,8:18:20 PM
FALSE,8:29:59 PM
FALSE,11:44:06 PM
TRUE,6:56:40 PM
FALSE,7:17:47 PM
FALSE,10:26:03 PM
FALSE,7:38:26 PM
TRUE,9:30:40 PM
TRUE,1:37:36 AM
TRUE,1:49:26 PM
FALSE,1:55:50 PM
TRUE,1:58:17 PM
TRUE,3:54:02 PM
TRUE,2:56:20 PM
TRUE,2:41:58 PM
TRUE,5:05:57 PM
TRUE,2:48:40 PM
FALSE,3:02:13 PM
TRUE,3:13:18 PM
TRUE,3:35:35 PM
TRUE,6:20:32 PM
FALSE,6:24:01 PM
TRUE,2:54:00 PM
TRUE,7:14:24 PM
TRUE,6:49:49 PM
TRUE,6:52:41 PM
TRUE,5:46:00 PM
TRUE,6:36:13 PM
TRUE,5:21:50 PM
FALSE,6:28:35 PM
TRUE,6:31:57 PM
FALSE,6:03:07 PM
TRUE,8:34:34 PM
FALSE,8:34:33 PM
TRUE,6:55:07 PM
TRUE,8:31:16 PM
TRUE,8:34:51 PM
TRUE,9:12:19 AM
TRUE,2:31:42 PM
TRUE,9:02:38 PM
TRUE,2:28:34 PM
TRUE,6:16:30 PM
TRUE,8:02:05 PM
FALSE,10:59:55 PM
TRUE,5:05:45 PM
TRUE,6:54:04 PM
TRUE,7:34:56 PM
TRUE,12:18:09 PM
FALSE,1:26:53 PM
FALSE,3:01:02 PM
TRUE,5:29:21 PM
FALSE,6:19:02 PM
TRUE,1:22:02 PM
TRUE,8:22:06 PM
FALSE,9:28:10 PM
TRUE,10:58:35 PM
TRUE,11:09:04 PM
TRUE,11:11:52 PM
TRUE,7:04:15 AM
TRUE,7:06:27 AM
FALSE,7:10:47 AM
TRUE,8:38:48 PM
TRUE,9:35:02 PM
TRUE,7:01:32 AM
FALSE,7:03:02 AM
TRUE,7:09:11 AM
TRUE,9:33:46 PM
FALSE,11:36:55 PM
FALSE,1:26:05 PM
TRUE,11:10:49 PM
FALSE,11:42:10 PM
TRUE,11:43:18 PM
TRUE,3:21:25 AM
FALSE,7:19:56 AM
TRUE,1:33:55 PM
TRUE,3:44:18 PM
TRUE,10:30:25 PM
TRUE,11:05:53 PM
FALSE,11:40:23 PM
TRUE,6:36:42 PM
TRUE,2:10:24 PM
TRUE,4:58:06 PM
TRUE,10:49:42 PM
TRUE,4:11:03 PM
FALSE,4:32:43 PM
FALSE,4:33:32 PM
TRUE,6:52:00 PM
TRUE,10:30:26 PM
TRUE,9:42:34 PM
FALSE,2:46:14 PM
TRUE,4:53:50 PM
TRUE,6:57:22 PM
FALSE,7:38:33 PM
TRUE,7:50:10 PM
TRUE,4:31:34 PM
TRUE,7:18:12 PM
TRUE,7:56:54 PM
TRUE,10:08:13 PM
FALSE,10:08:19 PM
TRUE,4:51:53 PM
FALSE,5:46:11 PM
TRUE,6:46:38 PM
TRUE,6:53:49 PM
TRUE,7:15:57 PM
TRUE,10:55:09 PM
TRUE,1:08:58 AM
TRUE,11:00:17 AM
TRUE,11:40:31 AM
TRUE,12:23:04 PM
TRUE,5:18:30 PM
TRUE,5:23:18 PM
TRUE,3:03:13 PM
FALSE,2:40:48 PM
TRUE,3:09:22 PM
TRUE,6:02:41 PM
FALSE,6:47:22 PM
TRUE,2:09:34 PM
TRUE,3:06:18 PM
TRUE,5:15:55 PM
TRUE,7:14:10 PM
TRUE,6:46:52 PM
TRUE,6:51:55 PM
FALSE,10:27:26 PM
TRUE,11:33:26 PM
TRUE,12:25:28 AM
TRUE,11:11:17 AM
TRUE,6:57:06 PM
TRUE,6:53:17 PM
FALSE,11:07:58 PM
TRUE,7:30:36 PM
TRUE,7:30:36 PM
FALSE,8:49:09 PM
FALSE,9:55:44 PM
TRUE,2:02:06 PM
FALSE,11:38:59 PM
FALSE,12:28:20 AM
TRUE,11:54:42 PM
TRUE,11:54:58 PM
TRUE,4:43:57 PM
TRUE,6:09:25 PM
TRUE,1:12:14 PM
FALSE,3:32:21 PM
TRUE,4:56:35 PM
FALSE,11:21:27 PM
FALSE,5:41:57 PM
FALSE,8:24:41 PM
TRUE,10:51:55 AM
FALSE,12:03:59 PM
FALSE,3:23:36 PM
TRUE,3:25:25 PM
TRUE,9:54:21 PM
TRUE,12:36:03 AM
TRUE,7:24:19 AM
FALSE,10:52:51 AM
TRUE,12:32:28 PM
TRUE,3:53:59 PM
TRUE,6:47:47 PM
TRUE,8:30:37 PM
TRUE,1:25:22 PM
FALSE,2:03:36 PM
TRUE,1:22:10 PM
TRUE,8:36:24 PM
TRUE,8:45:40 PM
TRUE,4:02:02 PM
TRUE,4:26:31 PM
FALSE,6:59:20 PM
TRUE,4:49:57 PM
FALSE,5:21:31 PM
TRUE,6:07:05 PM
TRUE,8:41:44 PM
TRUE,8:42:38 PM
